stt,ma_ck,url,datetime,ngay_su_kien,nhan_duyen,nhan_an,nhan_final,nguon_nhan
826,HPG,https://cafef.vn/hoa-phat-mang-container-made-in-vietnam-den-trien-lam-the-gioi-ky-hop-dong-voi-doi-tac-my-va-chau-au-ngay-tai-su-kien-188251024153538081.chn,10/24/2025 15:35,10/27/2025,,trung_tinh,trung_tinh,an
827,BCM,https://cafef.vn/tgd-becamex-idc-noi-gi-ve-viec-tam-hoan-thuong-vu-dau-gia-co-phan-lon-nhat-lich-su-ttck-188250415154949458.chn,4/15/2025 15:49,4/16/2025,trung_tinh,,trung_tinh,duyen
828,SHB,https://cafef.vn/shb-duoc-ubcknn-cap-giay-phep-dang-ky-chao-ban-co-phieu-ra-cong-chung-188260323162739216.chn,3/23/2026 16:27,3/24/2026,,trung_tinh,trung_tinh,an
829,MWG,https://cafef.vn/mwg-f88-khoi-xuong-cuoc-dua-bien-cua-hang-diem-giao-dich-thanh-cay-atm-188241219134633763.chn,12/19/2024 13:47,12/19/2024,,trung_tinh,trung_tinh,an
830,HPG,https://cafef.vn/ty-phu-tran-dinh-long-toi-dang-rut-dan-khoi-hoa-phat-188240411114257775.chn,4/11/2024 11:42,4/11/2024,,trung_tinh,trung_tinh,an
831,VNM,https://cafef.vn/vinamilk-lo-dien-20-ndt-lon-nhat-nam-758-co-phan-co-su-hien-hien-cua-mot-loat-ca-map-hang-dau-the-gioi-188250322094433242.chn,3/22/2025 9:44,3/24/2025,trung_tinh,,trung_tinh,duyen
832,SAB,https://cafef.vn/ty-phu-thai-lan-sap-bo-tui-hon-nghin-ty-dong-nho-con-ga-de-trung-vang-tai-viet-nam-188251112105232299.chn,11/12/2025 10:53,11/12/2025,,trung_tinh,trung_tinh,an
833,HPG,https://cafef.vn/nghi-dinh-319-mo-khoa-thi-truong-100-ty-usd-hoa-phat-vingroup-thaco-gelex-dung-truoc-co-hoi-lich-su-188251215153113714.chn,12/15/2025 15:31,12/16/2025,trung_tinh,,trung_tinh,duyen
834,VIC,https://cafef.vn/dan-nu-tuong-cung-ty-phu-pham-nhat-vuong-cheo-lai-de-che-vingroup-188251018091452795.chn,10/18/2025 9:14,10/20/2025,trung_tinh,,trung_tinh,duyen
835,VCB,https://cafef.vn/vietcombank-chuan-bi-hop-co-dong-ban-phuong-an-phan-phoi-loi-nhuan-va-tang-von-188240224114707078.chn,2/24/2024 14:00,2/26/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
836,HPG,https://cafef.vn/co-phieu-tang-gan-20-tu-day-hoa-phat-cong-bo-luong-tieu-thu-thep-quy-1-tang-29-len-238-trieu-tan-188250414151751573.chn,4/14/2025 15:17,4/15/2025,,trung_tinh,trung_tinh,an
837,POW,https://cafef.vn/cong-ty-dien-lon-nhat-san-chung-khoan-muon-dau-tu-to-hop-dien-sach-4-ty-usd-tai-ninh-thuan-188240718112605353.chn,7/18/2024 11:26,7/18/2024,trung_tinh,,trung_tinh,duyen
838,FPT,https://cafef.vn/tin-vui-tu-uae-ong-lon-g42-muon-bat-tay-fpt-va-viet-thai-lam-trung-tam-du-lieu-chu-nhan-thap-burj-khalifa-sap-sang-viet-nam-tim-co-hoi-dau-tu-188250925131608879.chn,9/25/2025 13:16,9/25/2025,trung_tinh,,trung_tinh,duyen
839,MWG,https://cafef.vn/tu-ban-dien-thoai-dien-may-thit-ca-toi-mo-cay-atm-the-gioi-di-dong-mwg-muc-tieu-pha-dinh-doanh-thu-dua-loi-nhuan-2025-ve-sat-thoi-hoang-kim-188250124230357318.chn,1/25/2025 0:03,1/27/2025,trung_tinh,,trung_tinh,duyen
840,MWG,https://cafef.vn/the-gioi-di-dong-mwg-thu-hon-400-ty-moi-ngay-mo-moi-hon-300-cua-hang-bach-hoa-xanh-tu-dau-nam-188250524121342861.chn,5/24/2025 12:13,5/26/2025,tich_cuc,,tich_cuc,duyen
841,HPG,https://cafef.vn/san-luong-thep-cua-hoa-phat-trong-thang-122023-cao-nhat-21-thang-tiep-tuc-tang-gia-ban-188240108100349566.chn,1/8/2024 10:40,1/8/2024,,trung_tinh,trung_tinh,an
842,VPB,https://cafef.vn/vpbank-cung-thanh-pho-ha-noi-dong-to-chuc-le-hoi-thiet-ke-sang-tao-ha-noi-2024-188231130111524598.chn,11/30/2023 11:30,11/30/2023,trung_tinh,trung_tinh,trung_tinh,nhat_tri
843,HPG,https://cafef.vn/ong-thep-hoa-phat-khong-bi-my-ap-thue-chong-ban-pha-gia-trong-vu-dieu-tra-lan-tranh-188250512160425381.chn,5/12/2025 16:04,5/13/2025,trung_tinh,,trung_tinh,duyen
844,MWG,https://cafef.vn/apple-tien-gan-den-viec-rot-ty-usd-vao-indonesia-cac-ty-phu-viet-nam-mung-tham-188241219174439286.chn,12/19/2024 17:44,12/20/2024,,trung_tinh,trung_tinh,an
845,HDB,https://cafef.vn/co-phieu-hdbank-bat-ngo-tim-lim-sau-khi-ty-phu-nguyen-thi-phuong-thao-rung-chuong-tai-san-giao-dich-chung-khoan-new-york-nyse-188250924142844172.chn,9/24/2025 14:28,9/24/2025,trung_tinh,,trung_tinh,duyen
846,TCB,https://cafef.vn/13-to-chuc-va-ca-nhan-nam-giu-co-phieu-tren-1-tai-techcombank-188240731223802744.chn,7/31/2024 22:35,8/1/2024,trung_tinh,,trung_tinh,duyen
847,MWG,https://cafef.vn/bach-hoa-xanh-mo-gan-tram-cua-hang-tu-dau-nam-sap-tien-quan-ra-thanh-hoa-nghe-an-188250213161025772.chn,2/13/2025 16:10,2/14/2025,trung_tinh,,trung_tinh,duyen
848,FPT,https://cafef.vn/fpt-lai-truoc-thue-ky-luc-hon-11000-ty-nam-2024-eps-tang-truong-gan-22-188250124085643033.chn,1/24/2025 8:56,1/24/2025,tich_cuc,,tich_cuc,duyen
849,STB,https://cafef.vn/danh-gia-sacombank-rat-thu-vi-trong-nam-2024-mot-quy-ngoai-mua-them-luong-lon-co-phieu-stb-chinh-thuc-tro-thanh-co-dong-lon-18824040809234102.chn,4/8/2024 9:22,4/8/2024,trung_tinh,,trung_tinh,duyen
850,BVH,https://cafef.vn/danh-muc-dau-tu-gan-10-ty-usd-cua-1-ca-map-nha-nuoc-hon-1-ty-usd-trai-phieu-doanh-nghiep-dau-tu-co-phieu-acb-vnm-ctg-188251102090506224.chn,11/2/2025 9:04,11/3/2025,trung_tinh,tich_cuc,tich_cuc,bat_dong_uu_tien_an
851,SAB,https://cafef.vn/sabeco-nang-ty-le-so-huu-tai-bia-sai-gon-mien-tay-len-gan-85-von-188241116102412606.chn,11/16/2024 10:24,11/18/2024,trung_tinh,,trung_tinh,duyen
852,BCM,https://cafef.vn/ga-khong-lo-capitaland-chinh-thuc-thau-tom-du-an-bat-dong-san-tai-binh-duong-tu-tay-becamex-18823120710133543.chn,12/7/2023 14:35,12/7/2023,,trung_tinh,trung_tinh,an
853,PLX,https://cafef.vn/hai-nha-ban-le-xang-dau-lon-nhat-viet-nam-cung-dat-cot-moc-chua-tung-co-trong-hon-2-nam-188240704202159958.chn,7/5/2024 0:03,7/5/2024,,trung_tinh,trung_tinh,an
854,VIC,https://cafef.vn/dang-sau-viec-ong-pham-nhat-vuong-gop-60-trieu-co-phieu-vic-vao-vinenergo-188251014001937252.chn,10/14/2025 0:18,10/14/2025,,trung_tinh,trung_tinh,an
855,VIC,https://cafef.vn/nhan-nhiem-vu-quan-trong-tu-chinh-phu-vingroup-cua-ty-phu-pham-nhat-vuong-cong-bo-thong-tin-dac-biet-188251015113050365.chn,10/15/2025 11:30,10/15/2025,trung_tinh,,trung_tinh,duyen
856,VJC,https://cafef.vn/ong-trum-phuc-vu-mat-dat-san-bay-tan-son-nhat-lai-gap-24-lan-len-72-ty-co-dong-lon-vietjet-chiem-mot-nua-cac-khoan-phai-thu-ngan-han-188231025152101642.chn,10/25/2023 15:30,10/26/2023,trung_tinh,,trung_tinh,duyen
857,MWG,https://cafef.vn/quan-diem-ve-nhan-tai-cua-ong-nguyen-duc-tai-co-logic-va-cpu-chay-on-nhung-can-1-yeu-to-quan-trong-nua-de-duoc-giao-lam-ceo-18824041411433511.chn,4/14/2024 11:43,4/15/2024,,trung_tinh,trung_tinh,an
858,VRE,https://cafef.vn/chuoi-trung-tam-thuong-mai-vincom-bao-lai-ky-luc-18826012619001327.chn,1/26/2026 19:52,1/27/2026,trung_tinh,,trung_tinh,duyen
859,CTG,https://cafef.vn/vietinbank-chinh-thuc-cong-bo-loi-nhuan-muc-tieu-nam-2023-188231003112029043.chn,10/3/2023 11:20,10/3/2023,,trung_tinh,trung_tinh,an
860,VIB,https://cafef.vn/hai-nha-bang-sap-tang-von-hang-nghin-ty-188240805064648021.chn,8/5/2024 6:45,8/5/2024,,trung_tinh,trung_tinh,an
861,BCM,https://cafef.vn/becamex-group-chi-hon-1253-ty-dong-mua-hon-125-trieu-co-phieu-cua-becamex-ijc-188251026105459858.chn,10/26/2025 11:23,10/27/2025,trung_tinh,,trung_tinh,duyen
862,VCB,https://cafef.vn/20-doanh-nghiep-niem-yet-lai-lon-nhat-6t2025-60-la-ngan-hang-15-la-bat-dong-san-chi-co-1-dn-san-xuat-188250802085619235.chn,8/2/2025 9:13,8/4/2025,,trung_tinh,trung_tinh,an
863,VHM,https://cafef.vn/hien-tuong-cua-lai-suat-trai-phieu-nha-bang-chiu-lai-cao-vingroup-vinhomes-vietjet-huy-dong-von-re-hon-chi-911nam-nhom-chung-khoan-con-thap-nua-188251023100800247.chn,10/23/2025 10:07,10/23/2025,,trung_tinh,trung_tinh,an
864,VJC,https://cafef.vn/chan-dung-hang-may-bay-trung-quoc-muon-dua-san-pham-made-in-china-vao-khai-thac-tai-vn-188241107140850467.chn,11/7/2024 14:12,11/7/2024,,trung_tinh,trung_tinh,an
865,MSN,https://cafef.vn/nui-phao-cua-ty-phu-nguyen-dang-quang-no-min-tro-lai-ky-vong-doanh-thu-vuot-15000-ty-dong-18824032214403102.chn,3/22/2024 14:45,3/22/2024,trung_tinh,,trung_tinh,duyen
866,VIC,https://cafef.vn/giai-ma-suc-nong-cua-co-phieu-vingroup-188250923113454853.chn,9/23/2025 11:34,9/23/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
867,FPT,https://cafef.vn/pyn-elite-fund-lai-ho-fpt-chi-vai-thang-sau-khi-chot-loi-o-dinh-va-canh-bao-ve-bong-bong-cong-nghe-18825120600222315.chn,12/6/2025 0:22,12/8/2025,,trung_tinh,trung_tinh,an
868,VJC,https://cafef.vn/tong-bi-thu-to-lam-va-dai-dien-lanh-dao-2-nuoc-chung-kien-vietjet-trao-cac-thoa-thuan-tri-gia-63-ty-usd-voi-cac-doi-tac-my-188260219082701403.chn,2/19/2026 8:26,2/19/2026,,trung_tinh,trung_tinh,an
869,HPG,https://cafef.vn/mot-tinh-thu-ngan-sach-9-thang-hon-18200-ty-hoa-phat-dong-gop-hon-20-188231101164117868.chn,11/1/2023 16:47,11/2/2023,trung_tinh,,trung_tinh,duyen
870,FPT,https://cafef.vn/sep-fpt-trong-lich-su-cua-nhan-loai-khong-co-bat-cu-cong-ty-nao-co-su-tang-truong-gia-tri-nhanh-chong-va-ky-la-nhu-nvidia-188240227072635275.chn,2/27/2024 7:27,2/27/2024,,trung_tinh,trung_tinh,an
871,MSN,https://cafef.vn/bvsc-nam-2024-wincommerce-se-lan-dau-tien-co-loi-nhuan-hoat-dong-duong-188240308104421532.chn,3/8/2024 13:37,3/8/2024,trung_tinh,,trung_tinh,duyen
872,GAS,https://cafef.vn/chua-tung-co-mot-doanh-nghiep-viet-cung-luc-xac-lap-3-ky-luc-quoc-gia-188251026192430073.chn,10/26/2025 19:24,10/27/2025,,trung_tinh,trung_tinh,an
873,HPG,https://cafef.vn/ty-phu-tran-dinh-long-tiep-tuc-lam-dien-mat-troi-ap-mai-bat-tay-cung-ong-lon-an-do-co-75-gw-nang-luong-tai-tao-tren-toan-cau-188260129225511148.chn,1/29/2026 22:55,1/30/2026,,trung_tinh,trung_tinh,an
874,STB,https://cafef.vn/agriseco-dau-gia-thanh-cong-khu-cong-nghiep-phong-phu-se-la-mot-dong-luc-tang-truong-cho-sacombank-188240220171137277.chn,2/20/2024 17:12,2/21/2024,,trung_tinh,trung_tinh,an
875,HDB,https://cafef.vn/hon-2900-ty-dong-sap-do-ve-tai-khoan-co-dong-hdbank-18824071512405998.chn,7/15/2024 13:30,7/15/2024,trung_tinh,tich_cuc,tich_cuc,bat_dong_uu_tien_an
876,TCB,https://cafef.vn/techcombank-one-mount-luan-chuyen-lanh-dao-toi-uu-suc-manh-he-sinh-thai-188250731225418087.chn,8/1/2025 8:00,8/1/2025,trung_tinh,,trung_tinh,duyen
877,SAB,https://cafef.vn/cac-ty-phu-thai-lan-bo-tui-hon-35000-ty-dong-co-tuc-tu-vinamilk-sabeco-nhua-binh-minh-188251117221811278.chn,11/18/2025 0:01,11/18/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
878,MWG,https://cafef.vn/dan-lanh-dao-the-gioi-di-dong-sap-nhan-hang-chuc-ty-dong-co-tuc-188250626090953532.chn,6/26/2025 9:42,6/26/2025,,tich_cuc,tich_cuc,an
879,POW,https://cafef.vn/nguoi-nha-kiem-toan-noi-bo-pv-power-len-tieng-ve-viec-mua-chui-co-phieu-pow-ly-do-gay-bat-ngo-188240711150850746.chn,7/11/2024 15:03,7/12/2024,trung_tinh,,trung_tinh,duyen
880,VHM,https://cafef.vn/bds-du-bao-phuc-hoi-vinhomes-dat-xanh-novaland-nam-long-ra-hang-o-at-dat-muc-tieu-lai-lon-18825031909461333.chn,3/19/2025 9:46,3/19/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
881,HPG,https://cafef.vn/vua-thep-hoa-phat-di-ban-trung-ga-va-san-xuat-thuc-an-chan-nuoi-lai-ngang-ngua-dan-chuyen-188250417110212302.chn,4/17/2025 13:00,4/17/2025,tich_cuc,tich_cuc,tich_cuc,nhat_tri
882,VPB,https://cafef.vn/vpbank-kien-tao-thinh-vuong-qua-cac-giai-marathon-188240229111323735.chn,2/29/2024 13:30,2/29/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
883,VRE,https://cafef.vn/tin-vui-du-an-kdt-nam-dong-ha-quy-mo-hon-13-ha-cua-cong-ty-con-vincom-retail-vre-duoc-go-vuong-188241225104403559.chn,12/25/2024 10:43,12/25/2024,trung_tinh,,trung_tinh,duyen
884,FPT,https://cafef.vn/fpt-mua-lai-cong-ty-phan-mem-30-ty-tung-xu-ly-su-co-nghen-lenh-hose-nam-2021-tu-nhua-an-phat-xanh-aaa-188250507135743689.chn,5/7/2025 13:57,5/7/2025,trung_tinh,,trung_tinh,duyen
885,HPG,https://cafef.vn/cong-bo-10-tap-doan-da-nganh-tu-nhan-nop-ngan-sach-lon-nhat-viet-nam-9-dn-co-mang-bat-dong-san-6-dn-tham-gia-nganh-nang-luong-188250827171641689.chn,8/28/2025 8:08,8/28/2025,trung_tinh,,trung_tinh,duyen
886,GAS,https://cafef.vn/nghich-ly-nha-giau-cong-ty-so-huu-17-ty-usd-tien-tuoi-nhieu-nhat-san-chung-khoan-viet-bao-lai-giam-188240201110951919.chn,2/1/2024 11:14,2/1/2024,,trung_tinh,trung_tinh,an
887,VIC,https://cafef.vn/tang-1-ty-usd-chi-sau-mot-ngay-tai-san-ty-phu-pham-nhat-vuong-lap-ky-luc-moi-dat-115-ty-usd-188250711101203163.chn,7/11/2025 10:13,7/11/2025,,trung_tinh,trung_tinh,an
888,VIC,https://cafef.vn/giai-ma-khoi-tien-mat-khong-lo-80000-ty-cua-vingroup-tien-den-tu-dau-188251106071529431.chn,11/6/2025 7:15,11/6/2025,,trung_tinh,trung_tinh,an
889,GVR,https://cafef.vn/tap-doan-cao-su-viet-nam-sap-chi-1200-ty-dong-tra-co-tuc-2023-188241028104624452.chn,10/28/2024 10:46,10/28/2024,trung_tinh,,trung_tinh,duyen
890,PLX,https://cafef.vn/petrolimex-chinh-thuc-co-tong-giam-doc-moi-188250719075654456.chn,7/19/2025 7:56,7/21/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
891,MWG,https://cafef.vn/tung-hua-dau-tu-dai-han-nhom-quy-ngoai-ty-usd-bong-quay-dau-ban-rong-hang-chuc-trieu-co-phieu-mwg-khong-con-la-co-dong-lon-tai-the-gioi-di-dong-188231116223726387.chn,11/17/2023 0:02,11/17/2023,,tieu_cuc,tieu_cuc,an
892,HPG,https://cafef.vn/hoa-phat-hoa-sen-lien-tuc-tang-gia-ban-thep-188231123182445327.chn,11/23/2023 18:24,11/24/2023,trung_tinh,,trung_tinh,duyen
893,SAB,https://cafef.vn/sabeco-ban-bia-chuyen-tu-dung-tai-cho-sang-mua-ve-bat-dau-rai-tren-san-thuong-mai-dien-tu-188240217140736275.chn,2/17/2024 13:48,2/19/2024,,trung_tinh,trung_tinh,an
894,VNM,https://cafef.vn/bien-dong-danh-sach-cac-ca-map-nam-gan-80-von-vinamilk-dragon-capital-vanguard-cac-quy-etf-mua-manh-hsbc-prudential-citigoup-jpmorgan-ban-ra-ca-chuc-trieu-co-phieu-188240321004407512.chn,3/21/2024 7:16,3/21/2024,,trung_tinh,trung_tinh,an
895,VHM,https://cafef.vn/vinhomes-nhan-306-hecta-dat-trong-lua-o-hai-phong-de-lam-khu-cong-nghiep-4000-ty-dong-188250921081055818.chn,9/21/2025 8:10,9/22/2025,,trung_tinh,trung_tinh,an
896,STB,https://cafef.vn/bat-ngo-ong-nguyen-duc-thuy-lam-quyen-tong-giam-doc-sacombank-188251223122854333.chn,12/23/2025 12:29,12/23/2025,,trung_tinh,trung_tinh,an
897,VCB,https://cafef.vn/tien-ngoai-o-at-tro-lai-chung-khoan-viet-nam-co-phieu-nao-con-room-don-song-188250709222028804.chn,7/10/2025 0:01,7/10/2025,,trung_tinh,trung_tinh,an
898,VIC,https://cafef.vn/vingroup-tro-thanh-doanh-nghiep-trieu-ty-von-hoa-dau-tien-cua-viet-nam-188251127101047194.chn,11/27/2025 10:10,11/27/2025,trung_tinh,,trung_tinh,duyen
899,VIC,https://cafef.vn/co-phieu-vic-cham-tran-nguoi-giau-nhat-viet-nam-vua-co-them-hon-2000-ty-dong-trong-1-buoi-sang-188250324105438971.chn,3/24/2025 10:54,3/24/2025,,trung_tinh,trung_tinh,an
900,FPT,https://cafef.vn/ty-gia-usdvnd-vot-len-25000-diem-ten-nhom-doanh-nghiep-huong-loi-va-chiu-thiet-188240406085541361.chn,4/6/2024 9:40,4/8/2024,,trung_tinh,trung_tinh,an
901,VIC,https://cafef.vn/vingroup-lap-ky-luc-moi-ty-phu-pham-nhat-vuong-dung-truoc-nguong-cua-lam-nen-lich-su-188250919154154645.chn,9/19/2025 15:45,9/22/2025,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
902,MSN,https://cafef.vn/truoc-khi-thoai-von-khoi-masan-chaebol-sk-cua-han-quoc-da-lam-gi-188251115070112676.chn,11/15/2025 7:01,11/17/2025,,trung_tinh,trung_tinh,an
903,FPT,https://cafef.vn/fpt-bat-tay-cung-ong-lon-an-do-dao-tao-ky-su-ai-dua-viet-nam-thanh-trung-tam-chuoi-cung-ung-phan-mem-o-to-toan-cau-188250226093139585.chn,2/26/2025 9:32,2/26/2025,trung_tinh,,trung_tinh,duyen
904,TCB,https://cafef.vn/giai-ma-dong-luc-tang-truong-cua-ngan-hang-tu-nhan-hang-dau-viet-nam-188240315174225625.chn,3/15/2024 17:30,3/18/2024,trung_tinh,,trung_tinh,duyen
905,VHM,https://cafef.vn/vinhomes-cua-ty-phu-pham-nhat-vuong-mo-ban-hon-1000-can-nha-o-xa-hoi-tai-thanh-pho-nho-nhat-viet-nam-188251109083435797.chn,11/9/2025 8:48,11/10/2025,trung_tinh,,trung_tinh,duyen
906,BID,https://cafef.vn/bidv-chao-ban-rieng-le-huy-dong-hon-10000-ty-dong-scic-dragon-capital-kim-ssiam-manulife-dang-ky-mua-188260114181832295.chn,1/14/2026 18:18,1/15/2026,,trung_tinh,trung_tinh,an
907,HPG,https://cafef.vn/san-luong-ban-thep-quy-12024-cua-hoa-phat-tang-34-cap-nhat-tien-do-dai-du-an-dung-quat-2-1882404081041432.chn,4/8/2024 10:45,4/8/2024,,tich_cuc,tich_cuc,an
908,MSN,https://cafef.vn/co-phieu-msn-cua-masan-tang-kich-tran-tai-san-ty-phu-nguyen-dang-quang-cham-moc-12-ty-usd-188250811103635018.chn,8/11/2025 10:37,8/11/2025,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
909,HPG,https://cafef.vn/hoa-phat-bo-nhiem-truong-ban-phap-che-tran-thi-thu-hien-lam-pho-tong-giam-doc-188231204151513424.chn,12/4/2023 15:15,12/5/2023,,trung_tinh,trung_tinh,an
910,FPT,https://cafef.vn/chuyen-gi-day-fpt-lap-2-ky-luc-trong-mot-ngay-188250813153405847.chn,8/13/2025 15:33,8/14/2025,trung_tinh,,trung_tinh,duyen
911,MWG,https://cafef.vn/chu-tich-the-gioi-di-dong-dang-ky-mua-1-trieu-co-phieu-giua-luc-khoi-ngoai-ban-rong-188231103230310969.chn,11/3/2023 23:02,11/6/2023,trung_tinh,,trung_tinh,duyen
912,MWG,https://cafef.vn/the-gioi-di-dong-dat-118000-ty-dong-doanh-thu-tivi-may-tinh-bang-dien-thoai-deu-giam-tu-1050-rieng-1-mat-hang-tang-truong-ca-ve-so-luong-va-doanh-thu-188240131131733094.chn,1/31/2024 13:17,1/31/2024,trung_tinh,,trung_tinh,duyen
913,VIC,https://cafef.vn/ty-phu-pham-nhat-vuong-vua-lam-dieu-chua-tung-co-trong-lich-su-188250929105359245.chn,9/29/2025 11:45,9/29/2025,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
914,VHM,https://cafef.vn/doanh-thu-cua-vinhomes-lan-dau-vuot-moc-100000-ty-loi-nhuan-dat-hon-33000-ty-dong-tang-truong-14-188240130155836457.chn,1/30/2024 16:19,1/31/2024,,tich_cuc,tich_cuc,an
915,VNM,https://cafef.vn/vinamilk-doanh-thu-xuat-khau-quy-42023-tang-truong-an-tuong-gan-20-188240131150403123.chn,1/31/2024 14:58,1/31/2024,tich_cuc,tich_cuc,tich_cuc,nhat_tri
916,MWG,https://cafef.vn/nhan-luong-0-dong-ca-nam-ceo-the-gioi-di-dong-sap-duoc-esop-luong-co-phieu-tri-gia-gan-90-ty-188250213150817061.chn,2/13/2025 15:07,2/14/2025,,trung_tinh,trung_tinh,an
917,VHM,https://cafef.vn/loi-nhuan-cua-vinhomes-quay-ve-moc-10000-ty-dong-trong-quy-22024-du-an-dao-hoang-gia-dem-ve-con-mua-tien-188240718182806734.chn,7/18/2024 18:35,7/19/2024,,tich_cuc,tich_cuc,an
918,MWG,https://cafef.vn/at-chu-bai-bach-hoa-xanh-cua-the-gioi-di-dong-ghi-nhan-doanh-thu-quy-12024-tang-truong-44-so-voi-cung-ky-tu-tin-tiep-da-but-pha-trong-quy-2-188240428005934592.chn,4/28/2024 0:50,4/29/2024,tich_cuc,,tich_cuc,duyen
919,VHM,https://cafef.vn/vinhomes-co-quy-dat-hon-18000ha-dat-du-de-trien-khai-du-an-trong-vong-30-nam-toi-188240226014022284.chn,2/26/2024 6:31,2/26/2024,trung_tinh,,trung_tinh,duyen
920,VHM,https://cafef.vn/vinhomes-len-ke-hoach-doanh-thu-120000-ty-cao-nhat-lich-su-loi-nhuan-35000-ty-dong-tang-4-188240403105115078.chn,4/3/2024 10:54,4/3/2024,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
921,BCM,https://cafef.vn/hang-loat-cong-ty-ty-do-tu-pv-gas-bsr-acv-becamex-den-ngan-hang-lon-dung-truoc-nguy-co-huy-tu-cach-dai-chung-roi-san-chung-khoan-188260105234323235.chn,1/6/2026 0:02,1/6/2026,trung_tinh,,trung_tinh,duyen
922,VJC,https://cafef.vn/vietjet-lap-ky-luc-tiep-nhan-22-tau-bay-trong-chua-day-1-thang-188251204212603663.chn,12/4/2025 21:25,12/5/2025,trung_tinh,tich_cuc,tich_cuc,bat_dong_uu_tien_an
923,FPT,https://cafef.vn/ong-truong-gia-binh-noi-ve-cai-bat-tay-lich-su-giua-fpt-va-evn-khong-hinh-thuc-ma-cung-lam-that-cung-dau-tu-cung-chiu-trach-nhiem-188260129195459054.chn,1/29/2026 19:54,1/30/2026,trung_tinh,,trung_tinh,duyen
924,SAB,https://cafef.vn/huyen-thoai-nuoc-giai-khat-74-nam-tuoi-bao-lo-20-quy-lien-tiep-nguy-co-pha-san-vi-khoan-no-gan-490-ty-dong-voi-sabeco-188260122112642945.chn,1/22/2026 11:26,1/22/2026,tieu_cuc,,tieu_cuc,duyen
925,TCB,https://cafef.vn/tien-sy-jens-lottner-tiep-tuc-lam-tong-giam-doc-techcombank-trong-giai-doan-20252030-188250811160920849.chn,8/11/2025 16:09,8/12/2025,trung_tinh,,trung_tinh,duyen
926,FPT,https://cafef.vn/lai-rong-2-thang-dau-nam-cua-fpt-tang-gan-23-mang-dich-vu-cntt-nuoc-ngoai-tang-truong-manh-188240322094824966.chn,3/22/2024 9:44,3/22/2024,,tich_cuc,tich_cuc,an
927,MBB,https://cafef.vn/mb-chuan-bi-hop-dai-hoi-dong-co-dong-nhiem-ky-2024-2029-188240525130018288.chn,5/27/2024 8:00,5/27/2024,trung_tinh,,trung_tinh,duyen
928,VRE,https://cafef.vn/vincom-retail-vre-co-dong-thai-moi-tai-sieu-du-an-khu-do-thi-du-lich-lan-bien-can-gio-188250811224757604.chn,8/12/2025 0:03,8/12/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
929,VPB,https://cafef.vn/ngap-tran-uu-dai-hoan-tien-khi-thanh-toan-bang-the-tin-dung-vpbank-188231130191847113.chn,11/30/2023 19:30,12/1/2023,trung_tinh,,trung_tinh,duyen
930,ACB,https://cafef.vn/acb-muon-thanh-lap-cong-ty-bao-hiem-phi-nhan-tho-von-dieu-le-500-ty-tu-thiet-ke-san-pham-thay-vi-phu-thuoc-vao-bancassurance-18825102711321029.chn,10/27/2025 11:31,10/27/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
931,MSN,https://cafef.vn/ssi-truy-quet-hang-gia-giup-the-gioi-di-dong-fpt-retail-digiworld-va-winmart-loi-lon-con-pnj-van-gap-ap-luc-tu-viec-thanh-tra-vang-188250621093642503.chn,6/21/2025 9:38,6/23/2025,,trung_tinh,trung_tinh,an
932,VCB,https://cafef.vn/mot-nhan-su-nhom-big4-co-luong-thuong-cao-hon-chu-tich-va-tong-giam-doc-188240131142002987.chn,1/31/2024 14:14,1/31/2024,trung_tinh,,trung_tinh,duyen
933,PLX,https://cafef.vn/co-phieu-hai-ong-trum-ban-le-xang-dau-petrolimex-pv-oil-noi-song-sau-mot-du-thao-nghi-dinh-moi-dau-la-diem-dac-biet-188240706175718815.chn,7/8/2024 0:05,7/8/2024,,trung_tinh,trung_tinh,an
934,MWG,https://cafef.vn/ctck-giam-du-phong-loi-nhuan-2024-cua-the-gioi-di-dong-mwg-vi-chi-phi-bat-thuong-lo-ngai-viec-mo-rong-bach-hoa-xanh-anh-huong-lai-rong-188241128200509949.chn,11/29/2024 0:01,11/29/2024,trung_tinh,,trung_tinh,duyen
935,FPT,https://cafef.vn/chu-tich-fpt-truong-gia-binh-dich-than-don-chiec-cup-danh-gia-nhat-chau-au-den-da-nang-188250807113909394.chn,8/7/2025 11:38,8/7/2025,,trung_tinh,trung_tinh,an
936,POW,https://cafef.vn/nha-may-dien-nhon-trach-3-va-4-do-pv-power-dau-tu-chuan-bi-van-hanh-thuong-mai-vao-cuoi-nam-2025-188251115070239733.chn,11/15/2025 7:02,11/17/2025,,trung_tinh,trung_tinh,an
